id,date,user_username,content,content_translation,image_description,extended_text,retweet_count,reply_count,like_count,quote_count,impression_count,topic,negative_score,neutral_score,positive_score,x,y
2408,2023-05-14,_destinospain,"La gastronomía de Asturias se caracteriza por platos como la fabada, el cachopo y el queso Cabrales. También destacan los mariscos frescos, la sidra asturiana y el arroz con leche. Una cocina llena de sabores auténticos.#PruncipadoDeAsturias @TurismoAsturias https://t.co/P40RWMkZxQ","The cuisine of Asturias is characterized by dishes such as fabada, cachopo and Cabrales cheese. Fresh seafood, Asturian cider and rice pudding also stand out. A kitchen full of authentic flavors. #PruncipadoDeAsturias @TurismoAsturias https://t.co/P40RWMkZxQ",,"The cuisine of Asturias is characterized by dishes such as fabada, cachopo and Cabrales cheese. Fresh seafood, Asturian cider and rice pudding also stand out. A kitchen full of authentic flavors. #PruncipadoDeAsturias @TurismoAsturias https://t.co/P40RWMkZxQ",0.0,0.0,0.0,0.0,3.0,0,0.002373278606683016,0.08282119035720825,0.9148055911064148,8.777958,7.6867704
2409,2023-05-13,pilarpivaro,"La socorrista asturiana que pasó de ser investigada por ""tráfico de migrantes"" a testificar contra un Salvini en el banquillo https://t.co/ihiXOLGW9P vía @eldiarioes",The Asturian lifeguard who went from being investigated for “migrant trafficking” to testifying against a Salvini on the bench https://t.co/ihiXOLGW9P via @eldiarioes,,The Asturian lifeguard who went from being investigated for “migrant trafficking” to testifying against a Salvini on the bench https://t.co/ihiXOLGW9P via @eldiarioes,0.0,0.0,0.0,0.0,5.0,16,0.12223055958747864,0.8605079054832458,0.017261549830436707,13.835051,-2.4642532
2410,2023-05-13,luuuvaldes,Yo solo soy asturiana https://t.co/FP6X9Sn6d2,I'm only Asturian https://t.co/FP6X9Sn6d2,,I'm only Asturian https://t.co/FP6X9Sn6d2,0.0,0.0,2.0,0.0,37.0,5,0.05689665302634239,0.8457230925559998,0.09738024324178696,9.001451,4.6217504
2411,2023-05-13,_rubenieto,"La socorrista asturiana que pasó de ser investigada por ""tráfico de migrantes"" a testificar contra un Salvini en el banquillo https://t.co/qg1sLONg0j a través de @eldiarioes",The Asturian lifeguard who went from being investigated for “migrant trafficking” to testifying against a Salvini on the bench https://t.co/qg1sLONg0j via @eldiarioes,,The Asturian lifeguard who went from being investigated for “migrant trafficking” to testifying against a Salvini on the bench https://t.co/qg1sLONg0j via @eldiarioes,0.0,0.0,0.0,0.0,7.0,16,0.12223055958747864,0.8605079054832458,0.017261549830436707,13.908297,-2.4489663
2412,2023-05-13,muilind44,"una asturiana VIENE (ella!!) a darme lecciones a mi q soy andaluza d flamenco y a criticar la actuación d blanca paloma diciendo q son ""4 notas ahí puestas"" q es ridículo  y q no le representa pero lo gracioso viene cuando empieza a subir cosas apoyando isrrael al mismo tiempo q",an Asturian woman COMES (she!!) To give me lessons because I am Andalusian and flamenco and to criticize Blanca Paloma's performance by saying that they are “4 notes there” that it is ridiculous and that it does not represent her but the funny thing comes when things start to go up supporting Israel at the same time that,,an Asturian woman COMES (she!!) To give me lessons because I am Andalusian and flamenco and to criticize Blanca Paloma's performance by saying that they are “4 notes there” that it is ridiculous and that it does not represent her but the funny thing comes when things start to go up supporting Israel at the same time that,0.0,4.0,9.0,0.0,672.0,-1,0.4466131031513214,0.46810874342918396,0.08527811616659164,9.676097,5.7828326
2413,2023-05-13,subnormara,que hostias hacemos dándole 8 puntos a israel y 12 a la puta loreen macho damos vergüenza es que viva la independencia asturiana hoy más que nunca,What the hell do we do giving 8 points to Israel and 12 to the hooker Loreen Macho we are ashamed is that Asturian independence lives today more than ever,,What the hell do we do giving 8 points to Israel and 12 to the hooker Loreen Macho we are ashamed is that Asturian independence lives today more than ever,3.0,0.0,13.0,0.0,475.0,5,0.9449763298034668,0.05016805976629257,0.004855604842305183,9.348334,4.3102355
2414,2023-05-13,masterzingaya,"Por cierto @cayatenow ahí tenes vinos, sidra y cerveza.
@Furio2_ no vi sidra asturiana 😔 https://t.co/3aCMPw6AOl","By the way @cayatenow there you have wine, cider and beer.
@Furio2_ I didn't see Asturian cider 😔 https://t.co/3aCMPw6AOl",,"By the way @cayatenow there you have wine, cider and beer.
@Furio2_ I didn't see Asturian cider 😔 https://t.co/3aCMPw6AOl",0.0,2.0,4.0,0.0,102.0,17,0.2416495978832245,0.6077580451965332,0.15059226751327515,5.278737,3.3702385
2415,2023-05-13,FSA_PSOE,"La número dos de la lista por el Occidente, @AlbaAlvarez88, acudió a la Exposición de Asturiana de los Valles de Teverga, que se celebró en el recinto ferial de La Madrada, en La Plaza. 

Lo hizo acompañada por el consejero de Ciencia, Innovación y Universidad, Borja Sánchez, el… https://t.co/VsA86pgd8z https://t.co/1OMSpjlAiu","Number two on the list for the West, @AlbaAlvarez88, attended the Asturiana de los Valles de Teverga Exhibition, which was held at the La Madrada fairgrounds, in La Plaza. 

It was accompanied by the Minister for Science, Innovation and University, Borja Sánchez, the... https://t.co/VsA86pgd8z https://t.co/1OMSpjlAiu",,"Number two on the list for the West, @AlbaAlvarez88, attended the Asturiana de los Valles de Teverga Exhibition, which was held at the La Madrada fairgrounds, in La Plaza. 

It was accompanied by the Minister for Science, Innovation and University, Borja Sánchez, the... https://t.co/VsA86pgd8z https://t.co/1OMSpjlAiu",1.0,0.0,2.0,0.0,144.0,11,0.003242356702685356,0.8309898376464844,0.1657678335905075,11.543503,7.322499
2416,2023-05-13,Paco_Pico27,"La socorrista asturiana que pasó de ser investigada por ""tráfico de migrantes"" a testificar contra un Salvini en el banquillo https://t.co/qD5xPfOZSl vía @eldiarioes",The Asturian lifeguard who went from being investigated for “migrant trafficking” to testifying against a Salvini on the bench https://t.co/qD5xPfOZSl via @eldiarioes,,The Asturian lifeguard who went from being investigated for “migrant trafficking” to testifying against a Salvini on the bench https://t.co/qD5xPfOZSl via @eldiarioes,0.0,0.0,0.0,0.0,3.0,16,0.12223055958747864,0.8605079054832458,0.017261549830436707,13.871427,-2.4248013
2417,2023-05-13,MaiteGo98102312,"La socorrista asturiana que pasó de ser investigada por ""tráfico de migrantes"" a testificar contra un Salvini en el banquillo https://t.co/VR8WsJr4QS vía @eldiarioes",The Asturian lifeguard who went from being investigated for “migrant trafficking” to testifying against a Salvini on the bench https://t.co/VR8WsJr4QS via @eldiarioes,,The Asturian lifeguard who went from being investigated for “migrant trafficking” to testifying against a Salvini on the bench https://t.co/VR8WsJr4QS via @eldiarioes,0.0,0.0,0.0,0.0,14.0,16,0.12223055958747864,0.8605079054832458,0.017261549830436707,13.865976,-2.45805
2418,2023-05-13,JuancaGOtero1,"👆👆ENRIQUE CANGAS
Jefe de La Falange Asturiana
https://t.co/yIrugyJSdL https://t.co/reoNTJ8lNX","👆👆 ENRIQUE CANGAS
Head of the Asturian Falange
https://t.co/yIrugyJSdL https://t.co/reoNTJ8lNX",,"👆👆 ENRIQUE CANGAS
Head of the Asturian Falange
https://t.co/yIrugyJSdL https://t.co/reoNTJ8lNX",0.0,0.0,1.0,0.0,33.0,-1,0.008287712931632996,0.7832302451133728,0.208482027053833,10.2865095,5.77787
2419,2023-05-13,bitizdravas,cuando el año que viene aparezca letizia tocando la gaita por asturiana https://t.co/VazefURmRH https://t.co/6BZa0pkArJ,When next year will Letizia appear playing the Gaita by Asturiana https://t.co/VazefURmRH https://t.co/6BZa0pkArJ,,When next year will Letizia appear playing the Gaita by Asturiana https://t.co/VazefURmRH https://t.co/6BZa0pkArJ,4.0,0.0,15.0,0.0,722.0,1,0.005027711857110262,0.9471381902694702,0.04783410578966141,9.571808,6.4742923
2420,2023-05-13,JoseGarcagonza1,"No quiero pensar Presidente  Montepío Minería Asturiana es ese que aparece cara  con VD. De ser el mismo tipo ha de ser denunciado por manipular una digna iniciativa, obra de mucha gente, año 1970, Octubre. Lo que tiene que hacer  es convocarnos  Carta, no por anuncios.","I don't want to think President Montepío Minería Asturiana is the one who appears face to face with you. If he is the same guy, he must be denounced for manipulating a worthy initiative, the work of many people, year 1970, October. What you have to do is summon us to Charter, not by announcements.",,"I don't want to think President Montepío Minería Asturiana is the one who appears face to face with you. If he is the same guy, he must be denounced for manipulating a worthy initiative, the work of many people, year 1970, October. What you have to do is summon us to Charter, not by announcements.",0.0,0.0,0.0,0.0,8.0,-1,0.8024231791496277,0.18689453601837158,0.010682356543838978,11.494288,3.947412
2421,2023-05-13,MRuralyCohesion,"La DG de Ganadería del @GobAsturias, Rocío Huerta, visitó hoy la calificación del XXXIV Concurso-subasta Nacional de Asturiana de la Montaña, celebrado en L'Infiestu.

🐂En el certamen participaron más de 200 animales pertenecientes a 40 ganaderías llegadas desde 15 concejos. https://t.co/jiNMi9rDWP","The @GobAsturias Livestock DG, Rocío Huerta, today visited the qualification of the XXXIV National Asturiana Mountain Contest-Auction, held at L'Infiestu.

🐂 More than 200 animals from 40 livestock farms from 15 councils participated in the contest. https://t.co/jiNMi9rDWP",,"The @GobAsturias Livestock DG, Rocío Huerta, today visited the qualification of the XXXIV National Asturiana Mountain Contest-Auction, held at L'Infiestu.

🐂 More than 200 animals from 40 livestock farms from 15 councils participated in the contest. https://t.co/jiNMi9rDWP",0.0,0.0,1.0,0.0,103.0,11,0.0046047018840909,0.8779712319374084,0.11742404103279114,11.775779,7.6903815
2422,2023-05-13,ondacerogijon,"La Federación Asturiana de Montaña celebrará el 25 de junio en Siero, una ruta y actividades lúdico-deportivas en la Plaza Cubierta https://t.co/V52pLLPS3Z","The Asturian Mountain Federation will celebrate on June 25 in Siero, a route and recreational and sports activities in the Plaza Cubierta https://t.co/V52pLLPS3Z",,"The Asturian Mountain Federation will celebrate on June 25 in Siero, a route and recreational and sports activities in the Plaza Cubierta https://t.co/V52pLLPS3Z",0.0,0.0,0.0,0.0,108.0,11,0.0015652055153623223,0.15956801176071167,0.8388667702674866,11.353373,7.5851774
2423,2023-05-13,mariacaballerx,sigo pensando en q ayer mis amigas me hicieron mentirle a un profesor q tienen diciendole q tengo familia asturiana por q él es de asturias y confundí el nombre de un pueblo con el de una playa y casi la lío pero acabó colando 😭 pobre hombre,I keep thinking that yesterday my friends made me lie to a teacher they have telling him that I have an Asturian family because he is from Asturias and I confused the name of a town with that of a beach and I almost messed it up but it ended up sneaking in 😭 poor man,,I keep thinking that yesterday my friends made me lie to a teacher they have telling him that I have an Asturian family because he is from Asturias and I confused the name of a town with that of a beach and I almost messed it up but it ended up sneaking in 😭 poor man,0.0,2.0,4.0,0.0,121.0,10,0.7804364562034607,0.2093537300825119,0.010209774598479271,12.384976,5.57557
2424,2023-05-13,Marcelotineo,"Por la tarde, junto al candidato por la circunscripción occidental, Pablo Rodríguez;el candidato a la Alcaldía de Grao, José Ramón Menéndez, y miembros de la candidatura local, acudimos al IX Concurso de Ganado Vacuno de Asturiana de los Valles
#FSAPSOE
#VotaBarbónPresidente 💙💛 https://t.co/lpBlAXRHIS","In the afternoon, together with the candidate for the western constituency, Pablo Rodríguez; the candidate for mayor of Grao, José Ramón Menéndez, and members of the local candidacy, we attended the 9th Asturiana de los Valles Cattle Competition
#FSAPSOE
#VotaBarbónPresidente 💙💛 https://t.co/lpBlAXRHIS",,"In the afternoon, together with the candidate for the western constituency, Pablo Rodríguez; the candidate for mayor of Grao, José Ramón Menéndez, and members of the local candidacy, we attended the 9th Asturiana de los Valles Cattle Competition
#FSAPSOE
#VotaBarbónPresidente 💙💛 https://t.co/lpBlAXRHIS",6.0,1.0,10.0,0.0,245.0,11,0.0037140322383493185,0.5202588438987732,0.47602707147598267,11.66311,7.5690002
2425,2023-05-13,250_anshar,Soy yo volando después de comer fabada Asturiana https://t.co/Hc65ouTiA0,It's me flying after eating Asturian fabada https://t.co/Hc65ouTiA0,,It's me flying after eating Asturian fabada https://t.co/Hc65ouTiA0,0.0,0.0,1.0,0.0,9.0,0,0.016339421272277832,0.713566780090332,0.2700938880443573,7.3494997,7.7922063
2426,2023-05-13,Guiyii,Yo había leído en la central lechera que jugaba Vini de titular ( cosa que me parecía un disparate pero a la vez me daban ganas de ver el partido),I had read in the dairy farm that Vini was playing as the starter (which seemed like nonsense to me but at the same time made me want to watch the game),,I had read in the dairy farm that Vini was playing as the starter (which seemed like nonsense to me but at the same time made me want to watch the game),0.0,1.0,3.0,0.0,173.0,-1,0.0628906786441803,0.7663161754608154,0.17079319059848785,3.62433,9.15783
2427,2023-05-13,lanuevaespana,La asturiana Claudia Gutiérrez Lueje y el cántabro Víctor García Martínez se imponen en la XV Xtreme Lagos de Covadonga https://t.co/Xg5iQOCvLM,The Asturian Claudia Gutiérrez Lueje and the Cantabrian Víctor García Martínez win the XV Xtreme Lagos de Covadonga https://t.co/Xg5iQOCvLM,,The Asturian Claudia Gutiérrez Lueje and the Cantabrian Víctor García Martínez win the XV Xtreme Lagos de Covadonga https://t.co/Xg5iQOCvLM,0.0,0.0,2.0,0.0,1818.0,3,0.006455410737544298,0.7695575952529907,0.22398698329925537,10.738029,8.212845
2428,2023-05-13,pssast82,"Finiquitada ya la temporada... Miniliga asturiana ganada, 4 de 6 en los derbys... Pero se me antoja una temporada de 5 raspao... Casi siempre mirando para abajo. Al segundo proyecto pachuca se le tiene q pedir un paso adelante.","The season is over... Asturian mini-league won, 4 out of 6 in the derbies... But I feel like a season of 5 raspao... Almost always looking down. The second Pachuca project must be asked to take a step forward.",,"The season is over... Asturian mini-league won, 4 out of 6 in the derbies... But I feel like a season of 5 raspao... Almost always looking down. The second Pachuca project must be asked to take a step forward.",1.0,0.0,0.0,0.0,149.0,3,0.39348071813583374,0.48292461037635803,0.12359466403722763,9.941894,8.555089
2429,2023-05-13,andreshuberuk5,"En quien reencarna carlos III y sus grandes ordenes mundiales ingleses ladrones y ladronas de contenedores y dolares en Argentina socios de guaraníes.
Tiene que agradecer a Rusia su libre expresión parlamentaria mujer asturiana https://t.co/MmALmAIEP0","In whom does Carlos III and his great English world orders reincarnate thieves and thieves of containers and dollars in Argentina partners of Guaraní.
Asturian women have to thank Russia for its free parliamentary expression https://t.co/MmALmAIEP0",,"In whom does Carlos III and his great English world orders reincarnate thieves and thieves of containers and dollars in Argentina partners of Guaraní.
Asturian women have to thank Russia for its free parliamentary expression https://t.co/MmALmAIEP0",0.0,0.0,0.0,0.0,16.0,-1,0.27415385842323303,0.6717998385429382,0.05404632166028023,11.515394,4.879464
2430,2023-05-13,publico_es,"Ideas para una estrategia asturiana de soberanía alimentaria

Vía @nortes_me https://t.co/QcG5GqybZo","Ideas for an Asturian food sovereignty strategy

Via @nortes_me https://t.co/QcG5GqybZo",,"Ideas for an Asturian food sovereignty strategy

Via @nortes_me https://t.co/QcG5GqybZo",3.0,0.0,10.0,0.0,6480.0,0,0.02068762294948101,0.8823612928390503,0.09695111215114594,8.351629,7.303231
